id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences,borough,poverty_rate,distance_to_nearest_pantry_miles,food_access_risk_raw,food_access_risk,risk_tier
cm8x7ehpj03hu1h0vbx5eif2v,AFB BROOKLYN & ONE FAITH INC,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,220 Remsen Avenue,,East Flatbush,NY,11212,40.6589012,-73.9270361,America/New_York,https://www.facebook.com/afbbrooklyn/,(718) 771-1621,False,False,True,,,0.9,2.6666666666666665,5,19,,,True,True,Queens,0.12,0.0,0.0,0.0,low
cmdj4vw80046tzs0wmk398auq,AL-MADINAH SCHOOL INC,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,383 3rd Avenue,,Gowanus,NY,11215,40.6742193,-73.9885354,America/New_York,https://www.almadinah-school.com/,(718) 222-4986,False,False,True,,,0.76,,0,7,,,True,True,Queens,0.12,0.0,0.0,0.0,low
797,Abraham Residence I,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3915 Neptune Ave,,New York,NY,11224,40.5765313,-74.0085485,America/New_York,https://www.metcouncil.org/housing-for-the-homeless,(718) 266-3666,False,False,True,,,0.4,2.0,11,22,,Kosher food available,True,True,Queens,0.12,0.0,0.0,0.0,low
11,Act of Faith Ministries,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,141 Manhattan Ave,,New York,NY,11206,40.70764690000001,-73.9450848,America/New_York,https://www.homelessshelterdirectory.org/cgi-bin/id/foodbank.cgi?foodbank=3915,(718) 570-8277,False,False,True,,,0.61,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cmj8ng8790adw3hfqqyqjy6y9,Act of Faith Ministries – Food Pantry,**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,141 Manhattan Avenue,,Southside,NY,11206,40.7076398,-73.94523149999999,America/New_York,,(718) 570-8277,False,False,True,,,0.53,,0,7,,,False,False,Queens,0.12,0.0,0.0,0.0,low
ckz3nbcd91427284205d32xvcyg,Acts Community Development Corporation,"Pick up free bags of groceries that provide three meals a day for three days for three people
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2114 Mermaid Avenue,,Coney Island,NY,11224,40.5760038,-73.98840799999999,America/New_York,www.actsnyc.com,(718) 415-1170,False,False,True,1.0,WEEK,0.97,2.3684210526315788,27,65,CONEY_ISLAND,Clothing may be available,True,True,Queens,0.12,0.0,0.0,0.0,low
99,"Admirable Church, Inc.",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1910 Flatbush Ave,,New York,NY,11210,40.6231123,-73.9377387,America/New_York,https://admirablechurch.wixsite.com/admirable/home,(347) 779-7192,False,False,True,,,0.79,1.75,6,16,,,True,True,Queens,0.12,0.0,0.0,0.0,low
cmj2zi7ps0k781nfhmhtayj7j,Agape Food Rescue,"https://www.facebook.com/agapefoodrescue

https://twitter.com/agapefoodrescue

County or Counties Served: Kings",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1386 Sutter Avenue,,East New York,NY,11208,40.6733235,-73.86681250000001,America/New_York,,(718) 502-1928,False,False,True,,,0.78,,0,35,,,True,False,Queens,0.12,0.0,0.0,0.0,low
46,Aishel Shabbat,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1002 Quentin Rd,,New York,NY,11223,40.6075013,-73.962747,America/New_York,https://www.aishelshabbat.org,(347) 423-8812,False,False,True,,,0.45,,0,8,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cmj8od0v500ni0bgyoc2mtgzm,"American Council of Minority Women, Inc.","**No hrs

Contact Info:
Ms Bazah Roohi",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1090 Coney Island Avenue,,Midwood,NY,11230,40.6310357,-73.9666112,America/New_York,,(347) 865-2769,False,False,True,,,0.53,,0,2,,,False,False,Queens,0.12,0.0,0.0,0.0,low
clt13q5h00134tnlgdklm224p,Ammi Evangelical Baptist Church ,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1799 Flatbush Ave,,Brooklyn,NY,11210,40.626308,-73.94046,America/New_York,,(718) 692-3925,False,False,True,,,1.0,2.1666666666666665,8,21,,"First come, first serve: open until food runs out",True,True,Queens,0.12,0.0,0.0,0.0,low
cm9hk0xiu00c21l0v8pok6sot,Anchor House,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1041 Bergen Street,,Crown Heights,NY,11216,40.6763333,-73.9519127,America/New_York,https://anchorhouseinc.com/,(718) 771-0760,False,False,True,,,0.69,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
1464,Apna Food Pantry Brighton Beach,"- pantry is only open to people in low income family. 
- As a new  client you will be required to arrive at 11 am to register for the food pantry before being issued a pantry card or ticket

On-site registration required",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,225 Neptune Ave,,Brooklyn,NY,11235,40.581963,-73.961403,America/New_York,www.apnabrooklyn.com,(718) 513-4700,False,False,True,,,1.0,1.9230769230769231,25,66,,"ID required,First come, first serve: open until food runs out,Registration required",True,True,Queens,0.12,0.0,0.0,0.0,low
100,Apostolic Assembly of Jesus Christ,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3808 Church Ave,,New York,NY,11203,40.6509949,-73.9415733,America/New_York,https://aajcny.org/,(718) 669-0739,False,False,True,1.0,WEEK,0.85,2.142857142857143,9,17,,"First come, first serve: open until food runs out,Diapers/baby essentials may be available",True,True,Queens,0.12,0.0,0.0,0.0,low
cmj8oe2t70b0dzsfobn0ootw7,"Arab American Association of New York, Inc.","**No hrs

Contact Info:
Ms Marwa Janini",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,6803 5th Avenue,,Bay Ridge,NY,11220,40.6338958,-74.0205313,America/New_York,,(551) 280-6724,False,False,True,,,0.53,,0,1,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cmj8olhcu07gg1sfndi6o504c,"Arab-American Family Support Center, Inc., The","**No hrs

Contact Info:
Ms Kerry Sesil",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,150 Court Street,,Cobble Hill,NY,11201,40.6889791,-73.9929629,America/New_York,,(718) 643-8000,False,False,True,,,0.53,,0,2,,,False,False,Queens,0.12,0.0,0.0,0.0,low
ckxexc1nx1182041346xm4lc0,BCS Brownsville Weekly Grocery & PPE Distribution,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1835 Sterling Place,,New York,New York,11233,40.6708805,-73.91774579999999,America/New_York,https://www.facebook.com/events/3165077933600091/?event_time_id=3165077926933425,,False,False,True,,,0.3,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cmh3vq0hg0849yme93be5tm27,BCS Education Center,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,101 Park Avenue,,Fort Greene,NY,11205,40.6967968,-73.9760706,America/New_York,https://wearebcs.org/contact-us/,(718) 310-5600,False,False,True,,,0.8,3.0,3,16,,Fresh produce,True,True,Queens,0.12,0.0,0.0,0.0,low
cmj8orshk0be8zkfvcunw3xxp,BHRAGS Home Care Corp.,"**No hrs

Contact Info:
Mr. Roberto Samedy",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2005 Nostrand Avenue,,Little Haiti,NY,11210,40.6366739,-73.94774319999999,America/New_York,,(718) 345-5940,False,False,True,,,0.1,,0,20,,,False,False,Queens,0.12,0.0,0.0,0.0,low
ckxexc1jh00600413cnvcvdaa,BK Community Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,635 Rogers Avenue,,New York,New York,11226,40.6559968,-73.95282399999999,America/New_York,https://www.instagram.com/bkfridges/,,False,False,True,,,0.49,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
116,BRC Lexington Ave Shelter,- Said they already have a clientelle base not accepting any new clients.,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,85 Lexington Ave,,New York,NY,11238,40.6869604,-73.95862559999999,America/New_York,https://www.brc.org,(212) 803-5700,False,False,True,,,0.75,,0,0,,,True,False,Queens,0.12,0.0,0.0,0.0,low
cmdj8vaug03j7vw0und22eb7a,BROWNSVILLE TEMPLE SEVENTH DAY ADVENTIST CHURCH,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1089 Clarkson Avenue,,East Flatbush,NY,11212,40.66001300000001,-73.9222367,America/New_York,,(718) 345-3689,False,False,True,,,0.85,2.5,4,26,,,True,True,Queens,0.12,0.0,0.0,0.0,low
26,Bailey House ,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,57 Willoughby Street,3rd Floor,Downtown Brooklyn,NY,11201,40.6923438,-73.9866352,America/New_York,baileyhouse.org,(212) 633-2500,False,False,True,,,0.82,,0,3,,,True,False,Queens,0.12,0.0,0.0,0.0,low
clnnkq8o20174s50fxletcv84,Bake Shop Fridge,,Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,995 Flushing Avenue,,East Williamsburg,NY,11206,40.7033285,-73.9329281,America/New_York,,(718) 381-3706,False,False,True,,,0.55,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cmj2zq2qr085f2dh3mw4i3xqo,Basilica of Our Lady of Perpetual Help Food Pantry,"https://www.facebook.com/olph125thjubilee

If there is a major national holiday on either weekend they make an adjustment so that they are always open 2 times a month.
Building owned by the church.

For more information, please call.",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,545 60th Street,,Sunset Park,NY,11220,40.6388798,-74.0145215,America/New_York,https://www.olphbkny.org/,(347) 603-3738,False,False,True,,,0.88,,1,44,,,True,False,Queens,0.12,0.0,0.0,0.0,low
cmj309q9400jazzfl4nxe026h,Bay Ridge Center,"To eat-in or take-out, you must call in advance to make a reservation.
Please call 2 days in advance: 718-748-0650
Bay  Ridge Center is proud to offer Meals on Wheels services to our community. Please contact Catholic Charities directly at 718-680-3530 in  order to initiate Meals on Wheels service.
LEARN MORE ABOUT OUR HOME DELIVERED MEALS PROGRAM: https://www.bayridgecenter.org/home-delivered-meals
The Home Delivered Meals Office will be closed, and there will be no meal deliveries on these hol",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,15 Bay Ridge Avenue,,Bay Ridge,NY,11220,40.6387629,-74.0350614,America/New_York,https://www.bayridgecenter.org/nutrition-programs,(718) 748-0650,False,True,True,,,0.79,,1,7,,Call in advance for services,True,True,Queens,0.12,0.0,0.0,0.0,low
cmj2zsq3o07a6xeefruky0aby,Bay Ridge Center For Older Adults,"https://www.facebook.com/thebayridgecenter

https://twitter.com/bayridge_center

https://www.instagram.com/bayridgecenter/

Food pantry distribution (five meals for one month). Must sign up to become a member.",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,411 Ovington Avenue,,Bay Ridge,NY,11209,40.6337553,-74.02344819999999,America/New_York,http://www.bayridgecenter.com/,(718) 748-0650,False,False,True,,,0.78,3.0,2,8,,,True,False,Queens,0.12,0.0,0.0,0.0,low
cl4vklmho1071754ew9lbaczbqf,Bay Ridge Community Development Center Food Program,"They are open every other Saturday from 11:00 AM to 12:00 PM.
Just fall in line , first come, first served until food runs out.

Instagram: https://www.instagram.com/bayridgecommunity/",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,9818 Fort Hamilton Parkway,,Fort Hamilton,NY,11209,40.6128608,-74.0313629,America/New_York,https://brcdc.org/food-program,(347) 560-6700,False,False,True,,,0.89,2.4285714285714284,13,44,,"First come, first serve: open until food runs out",True,True,Queens,0.12,0.0,0.0,0.0,low
cmj8omhcm07h31sfnxkwdlkx4,Bay Ridge Community Development Center Inc.,"**No hrs

Contact Info:
Ms Bibi Esahack",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,6806 5th Avenue,,Bay Ridge,NY,11220,40.6340877,-74.0210863,America/New_York,,(347) 560-6700,False,False,True,,,0.53,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
ckz1ctlla100423mztrpvldk3u,Bay Ridge Community Service Center,"- They provide meals on wheels services that requireyou to call ahead for registration.
- Please make sure you call case worker to book appointments and schedule deliveries on 7186803530
",Grocery delivery,GROCERY_DELIVERY,UNAVAILABLE,6935 4th Avenue,,Bay Ridge,NY,11209,40.6338574,-74.0235958,America/New_York,https://www.bayridgecenter.com/food-programs,(718) 748-0650,False,True,True,,,0.79,2.0,4,11,,"ID required,Call in advance for services,Seniors only,Registration required",True,False,Queens,0.12,0.0,0.0,0.0,low
cmdj5uff504a2zs0wuoe14dzs,Bay View Houses Resident Associates,Only serving Brooklyn Residents,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2085 Rockaway Parkway,,Canarsie,NY,11236,40.6330783,-73.88676439999999,America/New_York,,(347) 307-0030,False,False,True,,,0.74,2.5,2,5,BROOKLYN,"ID required,First come, first serve: open until food runs out",True,True,Queens,0.12,0.0,0.0,0.0,low
111,Bay View Houses Resident Association,Only serves Brooklyn. NY State ID required.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2085 Rockaway Pkwy,,New York,NY,11236,40.6329302,-73.8869059,America/New_York,https://networks.whyhunger.org/organization/view/32174,(347) 216-5909,False,False,True,,,0.89,2.0,7,13,,"ID required,First come, first serve: open until food runs out,Diapers/baby essentials may be available",True,True,Queens,0.12,0.0,0.0,0.0,low
cl1vpgnt9000204w506i8ypkt,Be Proud Mobile Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2559 West 13th Street,,Gravesend,NY,11223,40.5855627,-73.98192399999999,America/New_York,,(718) 489-4020,False,False,True,,,0.45,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
clnnl26vk019ds50fwvadi7mw,Beauty Strike,,Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,73 Washington Avenue,,Clinton Hill,NY,11205,40.6965212,-73.9672396,America/New_York,@beautystrikeny,(347) 763-0610,False,False,True,,,0.55,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cmbb0ucfc03anyv0vz9ij09gk,Bed Stuy Campaign Against Hunger,"Only Delivery
Please do not visit, 
This is warehouse location, 
They do not serve in person,
For delivery information, call: 917.325.2975
All other questions call 718.773.3551",Grocery delivery,GROCERY_DELIVERY,PUBLISHED,975 Shepherd Avenue,,East New York,NY,11208,40.6608784,-73.8737686,America/New_York,https://www.tcahnyc.org/locations/,(917) 325-2975,False,False,True,,,0.79,2.125,10,16,,Delivery may be available,True,True,Queens,0.12,0.0,0.0,0.0,low
89,Bedford Central Presbyterian Church,"In November and December 2025, the dates will be 11/6, 11/20, 12/4 and 12/18 to avoid Christmas and Thanksgiving ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1200 Dean St,,New York,NY,11216,40.6764792,-73.9496212,America/New_York,https://www.bedfordcentralchurch.org/events/,(347) 498-6260,False,False,True,1.0,MONTH,0.94,1.0,3,15,,,True,True,Queens,0.12,0.0,0.0,0.0,low
130,Berean Baptist Church,- The pantry will not be opened on saturday the 20th .,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,118 Rochester Ave,,New York,NY,11213,40.6751892,-73.9287004,America/New_York,http://www.bereancommunity.org/,(718) 778-2438,False,False,True,,,0.87,2.555555555555556,10,33,,ID required,True,True,Queens,0.12,0.0,0.0,0.0,low
65,Berean Seventh Day Adventist Church,"they offer hot breakfast meals every other Saturday, starting between 9:00 AM and 9:30 AM and ending after 11:00 AM or until food runs out. They also offer clothing ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,229 Powell Street,,Brownsville,NY,11212,40.6689954,-73.9034887,America/New_York,,(347) 889-0426,False,False,True,,,0.9,2.5,12,54,,"First come, first serve: open until food runs out,Clothing may be available",True,True,Queens,0.12,0.0,0.0,0.0,low
cmj8oqf6r0b3wzsfodv5a4al3,Bergen Basin Community Development Corporation d/b/a Millennium Development,"**No hrs

Contact Info:
Ms Nicholas Miller",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2331 Bergen Avenue,,Bergen Beach,NY,11234,40.618301,-73.899361,America/New_York,,(718) 444-0101,False,False,True,,,0.53,,0,1,,,False,False,Queens,0.12,0.0,0.0,0.0,low
128,Beth Shalom Hebrew Congregation,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,730 Willoughby Ave,,New York,NY,11206,40.69535836042613,-73.93992254603334,America/New_York,https://www.bethshalomhebrewcongregationinc.com,(718) 453-7302,False,False,True,,,0.45,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cljqojz9m01tyzl0mqu846lzc,Bethanie's Food Pantry,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2059 Bedford Avenue,,Flatbush,NY,11226,40.65440419999999,-73.9559831,America/New_York,https://bethaniefrenchny.adventistchurch.org/,(732) 795-2162,False,False,True,,,0.85,2.25,10,31,,"ID required,First come, first serve: open until food runs out,Registration required",True,True,Queens,0.12,0.0,0.0,0.0,low
clpfmfv4717upqm8hafhrtz26,Bethany Christian Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,42 Porter Avenue,,East Williamsburg,NY,11237,40.7063892,-73.928657,America/New_York,,(718) 366-9833,False,False,True,,,0.7,2.5,11,17,,Clothing may be available,True,True,Queens,0.12,0.0,0.0,0.0,low
92,Bethany United Methodist Church,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1208 St Johns Pl,,New York,NY,11213,40.6706308,-73.9382554,America/New_York,https://bethanyumcbk.org/food-ministry/,(718) 774-5689,False,False,True,,,0.8,2.125,20,47,,,True,True,Queens,0.12,0.0,0.0,0.0,low
cmj301bvx0eja4vecjftlscii,Bethany United Methodist Church,"https://www.instagram.com/explore/locations/348810232/bethany-church


During the months of July and August a paper bag lunch are offered and for the rest of the year a hot meal.

For more information, please call.

County or Counties Served: Kings",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1208 Saint Johns Place,,Crown Heights,NY,11213,40.6705117,-73.9382862,America/New_York,http://bethanyumcbk.org/,,False,False,True,,,0.53,2.0,1,2,,,True,True,Queens,0.12,0.0,0.0,0.0,low
cm5775odn01c90w0vxhf939lk,Bethel Community Outreach,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,344 Tompkins Avenue,,Bedford-Stuyvesant,NY,11216,40.6858878,-73.94466059999999,America/New_York,https://www.foodbanknyc.org/get-help/,(347) 731-6824,False,False,True,,,0.82,,0,5,,,True,False,Queens,0.12,0.0,0.0,0.0,low
cmhmhmipt034xzoczowueer7a,Bethel Community Outreach - Food Distribution Center,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,344 Tompkins Avenue,,Bedford-Stuyvesant,NY,11216,40.6858663,-73.94465009999999,America/New_York,https://council.nyc.gov/chi-osse/food-bank-resources-for-district-36/,(718) 789-0034,False,False,True,,,0.74,3.0,3,8,,,True,True,Queens,0.12,0.0,0.0,0.0,low
cl14k34oq000204xe799qkm49,Bethel Seventh Day Adventist Church,Line for food pantry usually forms around noon.,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,457 Grand Ave,,Brooklyn,NY,11238,40.681774,-73.961273,America/New_York, http://www.bethelsda.org/,(718) 783-3630,False,False,True,,,0.93,2.3333333333333335,8,24,,ID required,True,True,Queens,0.12,0.0,0.0,0.0,low
ckz2c8vsy1934803jy32ffgfogo,Bethesda Community Development Center Inc,serves Brownsville Community,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,167 East 98th Street,,Brownsville,NY,11212,40.663324,-73.9204591,America/New_York,https://www.bethesdahealingcenter.com/ministries,(718) 493-9214,False,False,True,,,0.73,2.4,6,32,,"First come, first serve: open until food runs out",True,True,Queens,0.12,0.0,0.0,0.0,low
cmj3059o10v6mywebq80cy40j,Bethesda Memorial Baptist Church,"https://www.instagram.com/explore/locations/120888041260221/bethesda-memorial-baptist-church/

For more information, please call.

County or Counties Served: Kings

",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,49 Cornelia Street,,Bushwick,NY,11221,40.6885493,-73.9172882,America/New_York,,(718) 455-2678,False,False,True,,,0.69,2.5,4,7,,,True,True,Queens,0.12,0.0,0.0,0.0,low
104,Bethesda Memorial Baptist Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,16-49 Cornelia St,,New York,NY,11221,40.6991129,-73.90706399999999,America/New_York,https://www.foodpantries.org/li/bethesda_memorial_baptist_church_11221,(718) 455-2678,False,False,True,,,0.45,,0,0,,,False,False,Queens,0.12,0.0,0.0,0.0,low
cln44z6je01pyxk28vd259x2r,Better Community Food Pantry,Tickets are given as early as 5 a.m. ,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,218 Buffalo Ave,,Brooklyn,NY,11213,40.671677,-73.925514,America/New_York,,(929) 530-4801,False,False,True,,,0.95,2.3333333333333335,24,37,,"ID required,First come, first serve: open until food runs out",True,True,Queens,0.12,0.0,0.0,0.0,low
cmhmg0i5103o3vxfjg3pc85lo,Beulah Church of God In Christ Jesus,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,956 Marcy Avenue,,Bedford-Stuyvesant,NY,11216,40.6806172,-73.9464757,America/New_York,https://www.beulahchurchofgodinchristjesus.org/copy-of-our-leaders-1,(718) 636-8500,False,False,True,,,0.5,2.466666666666667,22,75,,ID required,True,True,Queens,0.12,0.0,0.0,0.0,low
